pandas_id,ID,IMG,TROOP,STATION,DATE,location_original,street_number,street_name,cross_street,relation,distance_offset,cdp,landmark,village,borough,township,town,county,VEHICLES STOPPED,FAULTY EQUIPMENT,W/O DRIVERS LICENSE,W/O REG CARD,TRAFFIC VIOLATION,WARNING NOTICES,verbal warnings (where noted),CITATIONS,NOTES,std_address
137,138,,H,Newport,1/20/2011,"Juniata Parkway East, SR 1015, Howe Twp. Perry County",,Juniata Parkway East,SR 1015,,,,,,,Howe ,,Perry ,38.0,0,2,0,0,0.0,,1,,"juniata parkway east and sr 1015, perry county, Pennsylvania"
139,140,,H,Newport,3/18/2011,"Juniata Parkway East, SR 1015, Howe Twp. Perry County",,Juniata Parkway East,SR 1015,,,,,,,Howe ,,Perry ,17.0,0,0,0,0,10.0,,1,,"juniata parkway east and sr 1015, perry county, Pennsylvania"
140,141,,H,Newport,6/26/2011,"Juniata Parkway East, SR 1015, Howe Twp. Perry County",,Juniata Parkway East,SR 1015,,,,,,,Howe ,,Perry ,30.0,0,0,0,0,15.0,,2,,"juniata parkway east and sr 1015, perry county, Pennsylvania"
141,142,3017.0,H,Newport,12/9/2011,"juniata parkway, greenwood twp, perry co.",,Juniata Parkway,,,,,,,,Greenwood ,,Perry ,116.0,0,3,0,0,20.0,,2,"""Joshua Lee Ughetto, DOB 1/28/79 SOC# 031582800 was stopped at the check point and found to be wanted by the Grange Co. Sheriff in Georgia for the charge of Possession of Marijuana. Date of warrant was 7/30/2003. Tpr hoffman contacted grange co. sheriff who advised they would not extradite Ughetto. Ughetto was released from the traffic stop.","juniata parkway, perry county, Pennsylvania"
142,143,,H,Newport,5/23/2012,"juniata parkway, greenwood twp, perry co.",,Juniata Parkway,,,,,,,,Greenwood ,,Perry ,81.0,0,1,2,0,25.0,,0,,"juniata parkway, perry county, Pennsylvania"
143,144,,H,Newport,6/25/2012,"Little Buffalo Road, Centre Twp.",,Little Buffalo Road,,,,,,,,Centre ,,,67.0,1,0,1,0,15.0,,1,,"little buffalo road, centre township, Pennsylvania"
144,145,,H,Newport,7/18/2012,"juniata parkway, greenwood twp, perry co.",,Juniata Parkway,,,,,,,,Greenwood ,,Perry ,140.0,0,0,2,0,10.0,,1,,"juniata parkway, perry county, Pennsylvania"
145,146,,H,Newport,8/10/2012,"Juniata Parkway East, SR 1015, Howe Twp. Perry County",,Juniata Parkway East,SR 1015,,,,,,,Howe ,,Perry ,29.0,0,0,2,0,6.0,,1,,"juniata parkway east and sr 1015, perry county, Pennsylvania"
146,147,3022.0,H,Newport,9/16/2012,"Little Buffalo Road, Centre Twp.",,Little Buffalo Road,,,,,,,,Centre ,,,58.0,0,1,0,0,7.0,,0,"the location was also selected due to  a recent rash of vehicle break-ins at State Park parking areas in a three ocunty area. Suspect vehicle in the vehicle break-ins is reported to be a black in color infinity SUV, possibly operated by two black males and two white females. prior to and during the stationary check point, the parking areas and camping areas were checked for cehicles and persons matching this description. ","little buffalo road, centre township, Pennsylvania"
147,148,3023.0,H,Newport,10/7/2012,"700 block of market street, duncannon borough, perry county ",700,Market Street,,,,,,,Duncannon ,,,Perry ,167.0,1,1,7,0,22.0,,2,a consent search of a vehicle entering the check point was conducted by Tpr. Shane Varner. A marijuana pipe anda small amount of marijuana was recovered from a purse belonging to a 16yo juvenile female. She was prosecuted for the Act 64 violation. Reference incident #H05-2156138,"700 market street, duncannon borough, perry county, Pennsylvania"
148,149,,H,Newport,11/25/2012,"700 block of market street, duncannon borough, perry county ",700,Market Street,,,,,,,Duncannon ,,,Perry ,70.0,0,0,0,1,9.0,,1,"""The location of this checkpoint wasdue to the increasing number of vehicle and drug-related violations…Officer Seth REED, Penn Township Police, was notified of the event and willingly participated.""","700 market street, duncannon borough, perry county, Pennsylvania"
163,164,3039.0,H,York Station,3/30/2011,Mt Airy Road at Knoll Dr. Hopewell Twp. York County PA,,Mount Airy Road,Knoll Drive,,,,,,,Hopewell ,,York ,140.0,3,3,1,0,16.0,,8,"(1) male suspect was taken into custody at the checkpoint for having an active-DUI Warrant out of Lancaster County, Pa.","mount airy road and knoll drive, york county, Pennsylvania"
164,165,,H,York Station,6/25/2011,"North St at Duke St, Loganville Borough, York County, PA, directly in front of the Pennsylvania State Police - York Station",,North Street,Duke Street,,,,,,Loganville ,,,York ,138.0,4,5,8,5,14.0,,8,,"north street and duke street, loganville borough, york county, Pennsylvania"
166,167,,H,York Station,5/17/2012,"SR 616 & Pleasant Valley Rd. Shrewsbury Twp., York Co. PA",,SR 616,Pleasant Valley Road,,,,,,,Shrewsbury ,,York ,105.0,0,0,0,1,9.0,,4,,"sr 616 and pleasant valley road, york county, Pennsylvania"
167,168,,H,York Station,6/6/2012,"SR 616 & Pleasant Valley Rd. Shrewsbury Twp., York Co. PA",,SR 616,Pleasant Valley Road,,,,,,,Shrewsbury ,,York ,100.0,0,0,0,1,14.0,,4,,"sr 616 and pleasant valley road, york county, Pennsylvania"
168,169,3044.0,H,York Station,5/26/2012,"70 South Main St, Loganville Borough, York County PA",70,South Main Street,,,,,,,Loganville ,,,York ,170.0,0,0,8,5,24.0,,5,19 written warnings were given out for click or ticket campaign,"70 south main street, loganville borough, york county, Pennsylvania"
169,170,,H,York Station,7/1/2012,Mt Airy Road at Knoll Dr. Hopewell Twp. York County PA,,Mount Airy Road,Knoll Drive,,,,,,,Hopewell Tonwship,,York ,125.0,0,0,0,10,7.0,,3,,"mount airy road and knoll drive, york county, Pennsylvania"
170,171,,H,York Station,8/7/2012,"SR 616 & Pleasant Valley Rd. Shrewsbury Twp., York Co. PA",,SR 616,Pleasant Valley Road,,,,,,,Shrewsbury ,,York ,142.0,0,0,7,0,15.0,,6,,"sr 616 and pleasant valley road, york county, Pennsylvania"
171,172,,H,York Station,9/19/2012,"SR 616 & Pleasant Valley Rd. Shrewsbury Twp., York Co. PA",,SR 616,Pleasant Valley Road,,,,,,,Shrewsbury ,,York ,125.0,0,0,0,0,2.0,,6,,"sr 616 and pleasant valley road, york county, Pennsylvania"
172,173,,H,York Station,10/1/2012,"Susquehanna Trail and Dunkard Valley Rd., Loganville Borough, York County,PA",,Susquehanna Trail,Dunkard Valley Road,,,,,,Loganville ,,,York ,140.0,0,1,0,8,20.0,,8,,"susquehanna trail and dunkard valley road, loganville borough, york county, Pennsylvania"
173,174,,H,York Station,11/1/2012,"Susquehanna Trail and Dunkard Valley Rd., Loganville Borough, York County,PA",,Susquehanna Trail,Dunkard Valley Road,,,,,,Loganville ,,,York ,140.0,0,2,0,0,10.0,,7,,"susquehanna trail and dunkard valley road, loganville borough, york county, Pennsylvania"
174,175,,L,Reading 4310,1/22/2011,"SR 1010 (state Street) at Tina Lane, Longswamp Twp. Berks Co. PA",,State Street,Tina Lane,,,,,,,Longswamp ,,Berks ,61.0,1,2,2,2,14.0,,2,,"state street and tina lane, berks county, Pennsylvania"
175,176,,L,Reading 4310,2/26/2011,"Mount Laurel Road, west of Hartz Road, Alsace Township, Berks Co. ",,Mount Laurel Road,Hartz Road,west,,,,,,Alsace ,,Berks ,35.0,0,0,0,1,7.0,,1,,"mount laurel road and hartz road, berks county, Pennsylvania"
176,177,,L,Reading 4310,5/14/2011,"SR 662 just south of SR 12, Ruscombmanor Township, Berks County",,SR 662,SR 12,just south of ,,,,,,Ruscombmanor ,,Berks ,25.0,0,2,0,0,12.0,,1,,"sr 662 and sr 12, berks county, Pennsylvania"
177,178,,L,Reading 4310,5/18/2011,"SR 724 and School Street, Union Township, Berks Co. ",,SR 724,School Street,,,,,,,Union ,,Berks ,37.0,0,3,2,1,16.0,,1,,"sr 724 and school street, berks county, Pennsylvania"
178,179,,L,Reading 4310,6/15/2011,"mount Laurel Road and Hartz Road, Alsace Twp, Berks County",,Mount Laurel Road,Hartz Road,west,,,,,,Alsace ,,Berks ,33.0,0,0,0,0,8.0,,0,,"mount laurel road and hartz road, berks county, Pennsylvania"
179,180,,L,Reading 4310,7/9/2011,"mount Laurel Road and Hartz Road, Alsace Twp, Berks County",,Mount Laurel Road,Hartz Road,west,,,,,,Alsace ,,Berks ,45.0,0,0,0,0,15.0,,0,,"mount laurel road and hartz road, berks county, Pennsylvania"
180,181,3056.0,L,Reading 4310,8/29/2011,"Mount Laurel Road, west of Hartz Road, Alsace Township, Berks Co. ",,Mount Laurel Road,Hartz Road,west,,,,,,Alsace ,,Berks ,52.0,0,0,0,1,1.0,,0,,"mount laurel road and hartz road, berks county, Pennsylvania"
181,182,3057.0,L,Reading 4310,2/16/2012,"3721 Pricetown Road at Ruscombmanor Fire Company within Ruscombmanor Twp, Berks County",3721,Princeton Road,,,,, Ruscombmanor Fire Company,,,Ruscombmanor ,,Berks ,57.0,0,0,9,0,12.0,,0,,"3721 princeton road, berks county, Pennsylvania"
182,183,3058.0,L,Reading 4310,3/27/2012,"SR 12 at Antietam Road, Alsace Twp, Berks County",,SR 12,Antietam Road,,,,,,,Alsace ,,Berks ,37.0,0,1,0,0,2.0,,1,,"sr 12 and antietam road, berks county, Pennsylvania"
183,184,3059.0,L,Reading 4310,4/18/2012,SR 724 at School Street,,SR 724,School Street,,,,,,,,,,87.0,0,0,0,0,4.0,,6,,"sr 724 and school street, Pennsylvania"
184,185,,L,Reading 4310,5/22/2012,SR 724 at School Street,,SR 724,School Street,,,,,,,,,,73.0,1,0,2,0,6.0,,0,,"sr 724 and school street, Pennsylvania"
185,186,3061.0,L,Reading 4310,5/29/2012,"1800 Block of Center Ave, State Route 61",1800,Center Ave,State Road,,,,,,,,,,990.0,3,1,1,0,18.0,,4,"""in conjunction with Reading City Police Department. Traffic Safety Checkpoint selection was based on Reading Police Departments data showing the roadway as one traveled by unlicensed motorists, uninsured vehicles, and improperly registered vehicles."" 4 hours long! 9am to 1pm","1800 center ave, Pennsylvania"
186,187,3062.0,L,Reading 4310,6/30/2012,SR 662 Yards East of Route 12,,SR 662,SR 12,,,,,,,,,,81.0,0,1,3,0,10.0,,1,citation was for license suspended,"sr 662 and sr 12, Pennsylvania"
187,188,3063.0,L,Reading 4310,7/30/2012,SR 662 Yards East of Route 12,,SR 662,SR 12,,,,,,,,,,67.0,1,0,3,0,4.0,,1,,"sr 662 and sr 12, Pennsylvania"
188,189,3065.0,L,Reading 4310,8/28/2012,SR 662 Yards East of Route 12,,SR 662,SR 12,,,,,,,,,,86.0,0,0,3,0,3.0,,2,,"sr 662 and sr 12, Pennsylvania"
189,190,3066.0,L,Reading 4310,8/28/2012,SR 662 Yards East of Route 12,,SR 662,SR 12,,,,,,,,,,71.0,0,0,0,0,3.0,,2,one driver arrested for dui,"sr 662 and sr 12, Pennsylvania"
190,191,3067.0,L,Reading 4310,11/28/2012,sr 12 at sr 73 ruscombmanor Twp,,SR 12,SR 73,,,,,,,Ruscombmanor ,,,175.0,0,0,0,0,21.0,,1,,"sr 12 and sr 73, ruscombmanor township, Pennsylvania"
191,192,,L,Jonestown 4320,1/31/2011,T601 1/8 mile west of Ono Road East Hanover Township Lebanon County,,T 601,Ono Road,west,0.125,,,,,East Hanover ,,Lebanon ,59.0,0,1,0,0,8.0,8.0,0,,"t 601 and ono road, lebanon county, Pennsylvania"
192,193,,L,Jonestown 4320,2/18/2011,"Market Street, Jonestown Boro",,Market Street,,,,,,,Jonestown ,,,,80.0,0,0,0,0,21.0,,0,,"market street, jonestown borough, Pennsylvania"
193,194,3071.0,L,Jonestown 4320,2/28/2011,"T601 at Ono Road, EastHanover Twp, Lebanon County",,T 601,Ono Road,,,,,,,East Hanover ,,Lebanon ,40.0,1,2,2,0,5.0,,0,,"t 601 and ono road, lebanon county, Pennsylvania"
195,196,,L,Jonestown 4320,4/27/2011,T601 1/8 mile west of Ono Road East Hanover Township Lebanon County,,T 601,Ono Road,west,0.125,,,,,East Hanover ,,Lebanon ,43.0,0,1,1,0,3.0,3.0,0,,"t 601 and ono road, lebanon county, Pennsylvania"
196,197,3074.0,L,Jonestown 4320,5/10/2011,"east Main Ave at Quarry Drive, Jackson Township, Lebanon County",,East Main Ave,Quarry Drive,,,,,,,Jackson ,,Lebanon ,42.0,0,2,1,0,3.0,5.0,0,,"east main ave and quarry drive, lebanon county, Pennsylvania"
197,198,,L,Jonestown 4320,5/24/2011,"T 601 at Ono Road, East Hanover Twp, Lebanon County",,T 601,Ono Road,,,,,,,East Hanover ,,Lebanon ,48.0,0,2,1,0,11.0,,0,,"t 601 and ono road, lebanon county, Pennsylvania"
198,199,,L,Jonestown 4320,6/29/2011,East Market Street in jonestown Borough,,East Market Street,,,,,,,Jonestown ,,,,103.0,0,0,0,0,8.0,,0,,"east market street, jonestown borough, Pennsylvania"
199,200,,L,Jonestown 4320,8/1/2011,"jonestown road, west of Ono Road, East Hanover Township, Lebanon Co",,Jonestown Road,Ono Road,,,,,,,East Hanover ,,Lebanon ,43.0,0,3,0,0,4.0,,1,,"jonestown road and ono road, lebanon county, Pennsylvania"
200,201,,L,Jonestown 4320,9/26/2011,"main street, fredricksburg, bethel township",,Main Street,,,,,Fredericksburg,,,Bethel ,,,73.0,0,1,3,15,19.0,,2,,"main street, bethel township, Pennsylvania"
201,202,,L,Jonestown 4320,10/25/2011,"jonestown road, west of Ono Road, East Hanover Township, Lebanon Co",,Jonestown Road,Ono Road,,,,,,,East Hanover ,,Lebanon ,66.0,1,2,0,0,11.0,,0,,"jonestown road and ono road, lebanon county, Pennsylvania"
204,205,,L,Jonestown 4320,1/11/2012,"SR 72 North of Fisher Avenue, Union Township",,SR 72,Fisher Avenue,,,,,,,Union ,,,67.0,3,4,3,1,11.0,,2,,"sr 72 and fisher avenue, union township, Pennsylvania"
205,206,,L,Jonestown 4320,2/28/2012,"School Drive at Entrance to Northern Lebanon High School, Bethel Twp",345,School Drive,,,,,Northern Lebanon High School,,,Bethel ,,,298.0,0,1,0,0,8.0,,0,,"345 school drive, bethel township, Pennsylvania"
207,208,3085.0,L,Jonestown 4320,4/17/2012,"SR 72 @ Wolfe Lane, Union Township",,SR 72,Wolfe Lane,,,,,,,Union ,,,63.0,1,1,8,6,21.0,,0,,"sr 72 and wolfe lane, union township, Pennsylvania"
208,209,3086.0,L,Jonestown 4320,5/22/2012,"3185 SR 72 Union Township, Lebanon County",3185,SR 72,,,,,,,,Union ,,Lebanon ,92.0,0,1,1,2,8.0,,2,conjunction w/ click it or ticket. 5 warnings issues for click it or ticket,"3185 sr 72, lebanon county, Pennsylvania"
210,211,,L,Jonestown 4320,7/2/2012,"3100 block of sr 72, Union Township, Lebanon County",3100,SR 72,,,,,,,,Union ,,Lebanon ,141.0,0,2,0,0,7.0,,0,,"3100 sr 72, lebanon county, Pennsylvania"
211,212,,L,Jonestown 4321,8/11/2012,"3100 block of sr 72, Union Township, Lebanon County",3100,SR 72,,,,,,,,Union ,,Lebanon ,30.0,0,2,1,0,8.0,,0,,"3100 sr 72, lebanon county, Pennsylvania"
212,213,3092.0,L,Jonestown 4322,9/19/2012,"market and lancaster streets, jonestown boro",,Market Street,Lancaster Street,,,,,,Jonestown ,,,,70.0,3,4,3,1,18.0,,1,,"market street and lancaster street, jonestown borough, Pennsylvania"
214,215,3094.0,L,Jonestown 4324,11/27/2012,,,SR 72 ,Wolfe Lane,and,,,,,,Union ,,,53.0,0,2,3,0,14.0,,0,,"sr 72 and wolfe lane, union township, Pennsylvania"
216,217,3096.0,L,Frackville 4330,2/16/2011,"SR 54 at the Tube in Yalesville, Mahonoy Twp, Schulkill County",,SR 54,,,,,at the Tube in Yatesville,,,Mahonoy ,,Schuykill ,56.0,1,2,0,0,12.0,,0,"2 warnings for unsigned registration, 2 warnings for nolicense, 6 seatbelt warnings, 1 warning for expired inspection and 1 warning for equipment violation","sr 54, schuykill county, Pennsylvania"
217,218,3097.0,L,Frackville 4330,3/29/2011,"SR 54 at the Tube in Yalesville, Mahonoy Twp, Schulkill County",,SR 54,,,,,at the Tube in Yatesville,,,Mahonoy ,,Schuykill ,53.0,0,5,0,0,9.0,,2,,"sr 54, schuykill county, Pennsylvania"
220,221,3100.0,L,Frackville 4330,6/6/2011,"SR 54 at the Tube in Yatesville, Mahonoy Twp, Schulkill County",,SR 54,,,,,at the Tube in Yatesville,,,Mahonoy ,,Schuykill ,74.0,0,3,0,0,29.0,,2,"2 warnings for unsigned registration cards, 6 warnings for no insurance card, 1 warnings for cracked windshield, 3 warnings for no license, 7 seatbelt warnings, 1 warning for expired inspection, 2 warnings for permitting a violation, 1 warning for expired inspection sticker, 5 warnings for no registration card and 1 warning for no registration sticker","sr 54, schuykill county, Pennsylvania"
222,223,,L,Frackville 4330,10/25/2011,"SR 54, area of the Tube, Mahanoy Twp., Sch Co.",,SR 54,,,,,at the Tube in Yatesville,,,Mahonoy ,,Schuykill ,135.0,0,5,3,0,21.0,,6,,"sr 54, schuykill county, Pennsylvania"
225,226,3105.0,L,Frackville 4330,1/13/2012,"SR 0054, Village of William Penn, West Mahonoy Twp, Schuylkill Co.",,SR 54,,,,,, William Penn,,West Mahonoy ,,Schuykill ,140.0,4,6,0,6,16.0,,2,,"sr 54, schuykill county, Pennsylvania"
226,227,,L,Frackville 4330,2/18/2012,"SR 0895, East Brunswick Twp., Schuylkill Co",,SR 895,,,,,,,,East Brunswick ,,Schuykill ,200.0,2,2,0,0,4.0,,5,,"sr 895, schuykill county, Pennsylvania"
227,228,3107.0,L,Frackville 4330,2/24/2012,"sr 4029 ButlerTwp, Schuykill Co. ",,SR 4029,,,,,,,,Butler ,,Schuykill ,60.0,2,2,0,5,5.0,,3,"Wanted subject apprehended, see Warrant-Criminal L03-1213287","sr 4029, schuykill county, Pennsylvania"
228,229,,L,Frackville 4330,3/10/2012,"Rte 4 & Yatesville Road, Mahanoy Twp, Schuylkill County, PA",,SR 54,,,,,at the Tube in Yatesville,,,Mahonoy ,,Schuykill ,68.0,0,0,3,3,8.0,,3,,"sr 54, schuykill county, Pennsylvania"
229,230,3109.0,L,Frackville 4330,4/21/2012,"SR 54 1/4 mile south of Yatesville Road, Mahanoy Township, Schuylkill County, PA",,SR 54,,south,0.25,,at the Tube in Yatesville,,,Mahonoy ,,Schuykill ,81.0,0,0,1,7,3.0,,8,,"sr 54, schuykill county, Pennsylvania"
230,231,,L,Frackville 4330,5/23/2012,"Altamont blvd by SCI Frackville Ryan Twp, Scuylkill County",,Altamont Boulevard,,,,,SCI Frackville,,,Ryan ,,Schuykill Township,90.0,0,2,3,0,31.0,,3,,"altamont boulevard, schuykill township county, Pennsylvania"
231,232,,L,Frackville 4330,6/26/2012,"SR 54, Mahonoy Twp, Schuylkill County PA",,SR 54,,,,,,,,Mahonoy ,,Schuykill ,161.0,0,4,0,0,12.0,,4,,"sr 54, schuykill county, Pennsylvania"
232,233,,L,Frackville 4330,7/27/2012,"SR 54 1/4 mile south of Yatesville Road, Mahanoy Township, Schuylkill County, PA",,SR 54,Yatesville Road,south,0.25,,,,,Mahonoy ,,Schuykill ,102.0,0,0,3,13,11.0,,16,,"sr 54 and yatesville road, schuykill county, Pennsylvania"
233,234,3114.0,L,Frackville 4330,8/17/2012,"SR 54 @ Tube; Mahanoy Twp., Sch Co",,SR 54,,,,,at the Tube in Yatesville,,,Mahonoy ,,Schuykill ,120.0,1,9,4,5,11.0,,5,,"sr 54, schuykill county, Pennsylvania"
234,235,3115.0,L,Frackville 4330,9/25/2012,"SR 54 West Mahanoy Twp,Schuylkill Co",,SR 54,,,,,,,,West Mahonoy ,,Schuykill ,76.0,0,2,0,10,9.0,,1,,"sr 54, schuykill county, Pennsylvania"
236,237,3117.0,L,Frackville 4330,11/19/2012,"SR 2003, Blythe Township, Schuylkill County",,SR 2003,,,,,,,,Blythe ,,Schuykill ,26.0,0,1,1,1,2.0,,6,"Typical: ""Site selection based upon historical experience of frequency of registration, licensing, inspection and insurance violations. Firearms Act Violation L03-1251055 initiated by Trooper WINK upon detecting a convicted felon in possession of a firearm.","sr 2003, schuykill county, Pennsylvania"
238,239,,L,Hamburg,2/18/2011,"Industrial Drive and Lowland Road, Tilden Twp, Berks Co",,Industrial Drive,Lowland Road,,,,,,,Tilden ,,Berks ,48.0,0,1,2,0,3.0,,0,,"industrial drive and lowland road, berks county, Pennsylvania"
239,240,,L,Hamburg,2/18/2011,"industrial drive, tilden",,Industrial Drive,,,,,,,,Tilden ,,Berks ,60.0,0,0,0,0,0.0,,0,,"industrial drive, berks county, Pennsylvania"
240,241,3121.0,L,Hamburg,3/30/2011,"100 blk of Industrial Drive, Tilden Twp Berks Co",100,Industrial Drive,,,,,,,,Tilden ,,Berks ,98.0,0,0,1,2,2.0,,2,,"100 industrial drive, berks county, Pennsylvania"
241,242,,L,Hamburg,4/21/2011,"Industrial Drive and Lowland Road, Tilden Twp, Berks Co",,Industrial Drive,Lowland Road,,,,,,,Tilden ,,Berks ,54.0,0,0,0,1,1.0,,0,,"industrial drive and lowland road, berks county, Pennsylvania"
242,243,3124.0,L,Hamburg,5/25/2011,"industrial dr, tilden twp, berks co",,Industrial Drive,,,,,,,,Tilden ,,Berks ,60.0,0,0,0,0,60.0,,1,,"industrial drive, berks county, Pennsylvania"
243,244,,L,Hamburg,6/22/2011,"Industrial Drive and Lowland Road, Tilden Twp, Berks Co",,Industrial Drive,Lowland Road,,,,,,,Tilden ,,Berks ,60.0,0,1,1,0,2.0,,0,,"industrial drive and lowland road, berks county, Pennsylvania"
244,245,3126.0,L,Hamburg,8/21/2011,State hwy 4028 @ Tilden Twp Municipal Building,874,Hex Highway,,,,,Tilden Township Municipal Building,,Hamburg,Tilden ,,,50.0,0,0,0,2,1.0,,4,,"874 hex highway, hamburg borough, tilden township, Pennsylvania"
245,246,3127.0,L,Hamburg,9/28/2011,Lowland Road and Industrial Drive Tilden  Berks Co,,Industrial Drive,Lowland Road,,,,,,,Tilden ,,Berks ,87.0,0,2,0,1,2.0,,1,,"industrial drive and lowland road, berks county, Pennsylvania"
246,247,3128.0,L,Hamburg,10/31/2011,"Industrial Drive and Lowland Road, Tilden Twp, Berks Co",,Industrial Drive,Lowland Road,,,,,,,Tilden ,,Berks ,77.0,0,0,0,1,4.0,,1,,"industrial drive and lowland road, berks county, Pennsylvania"
247,248,,L,Hamburg,12/29/2011,"Old 22, approx 1 mile east of lehartsville Borough, Greenwich Twp Berks County",,Old SR 22,,east,1,,,,Lehartsville ,Greenwich ,,Berks ,43.0,0,0,0,0,0.0,,0,,"old sr 22, lehartsville borough, berks county, Pennsylvania"
248,249,,L,Hamburg,1/9/2012,oh SR 183 just north of 178 Upper Tulpehocken Twp. Berks County,,SR 183,SR 178,just north,,,,,, Upper Tulpehocken ,,Berks ,141.0,0,3,2,3,7.0,,1,,"sr 183 and sr 178, berks county, Pennsylvania"
249,250,,L,Hamburg,2/28/2012,"Industrial Drive and Lowland Road, Tilden Twp, Berks Co",,Industrial Drive,Lowland Road,,,,,,,Tilden ,,Berks ,88.0,0,0,0,0,5.0,,2,,"industrial drive and lowland road, berks county, Pennsylvania"
250,251,,L,Hamburg,3/21/2012,"Old 22 at Frieden's Church, Greenwich Twp, Berks Co",,Old SR 22,Dreibelbis Station Road,,,,Frieden's Church,,,Greenwich ,,Berks ,44.0,0,0,0,1,4.0,,1,,"old sr 22 and dreibelbis station road, berks county, Pennsylvania"
251,252,,L,Hamburg,4/30/2012,"Industrial Drive and Lowland Road, Tilden Twp, Berks Co",,Industrial Drive,Lowland Road,,,,,,,Tilden ,,Berks ,162.0,2,3,6,0,11.0,,6,,"industrial drive and lowland road, berks county, Pennsylvania"
252,253,3135.0,L,Hamburg,5/23/2012,on old route 22 area of Dreibelbis Station Rd.Greenwich Twp Berks Co,,SR 22,,,,,Dreibelbis Station,,,Greenwich ,,Berks ,80.0,0,0,0,7,7.0,,0,7 warnin: 1 seatbelt 2 unsigned reg 1 address change 3 insurance card infractions,"sr 22, berks county, Pennsylvania"
253,254,,L,Hamburg,6/27/2012,"Industrial Drive and Lowland Road, Tilden Twp, Berks Co",,Industrial Drive,Lowland Road,,,,,,,Tilden ,,Berks ,48.0,0,1,0,0,3.0,,3,,"industrial drive and lowland road, berks county, Pennsylvania"
